tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label,location
'541996030523240448',Mon Dec 08 16:41:38 +0000 2014,bYowLovesYou,153427404,en,121.212729,14.559168,Lord Please Guided with us. Amen! #RubyPH,https://twitter.com/bYowLovesYou/status/541996030523240448,Not Informative,Philippines
'541996840728920064',Mon Dec 08 16:44:51 +0000 2014,mattblanes,192772841,en,123.9,10.283333,A Stop-Motion photo i did the day after typhoon Ruby came through cebu city. #ubec #philippinesÛ_ http://t.co/HGlsBp6YRK,https://twitter.com/mattblanes/status/541996840728920064,Other Relevant Information,Philippines
'541998809199308800',Mon Dec 08 16:52:40 +0000 2014,AleczSolidum,498479508,en,121.006852,14.725293,Pray for the Philippines __F #RubyPH,https://twitter.com/AleczSolidum/status/541998809199308800,Not Informative,Philippines
'542012199221215232',Mon Dec 08 17:45:53 +0000 2014,Audss__,2568251714,en,121.0081,14.558011,Hi #RubyPH my friend @ellaainesalazar wants you to drop by here. She's waiting for you since last night.,https://twitter.com/Audss__/status/542012199221215232,Not Informative,Philippines
'542017301810139137',Mon Dec 08 18:06:09 +0000 2014,itsEyan,577800648,en,120.979371,14.348968,Brrrr! So cooold. #RubyPH http://t.co/rKAJg2oZzr,https://twitter.com/itsEyan/status/542017301810139137,Not Informative,Philippines
'542017498514587648',Mon Dec 08 18:06:56 +0000 2014,tragicmic,542503070,en,121.016255,14.559979,Make sure your pets are part of your disaster preparedness plans.   #pet #RubyPH   *photo not my own http://t.co/OIYnfdU3OB,https://twitter.com/tragicmic/status/542017498514587648,Not Informative,Philippines
'542023166420197376',Mon Dec 08 18:29:27 +0000 2014,tampisrubyann,485534678,en,121.015991,14.469017,#RubyPH just pray and everything will be OK. _ã6_ãA,https://twitter.com/tampisrubyann/status/542023166420197376,Not Informative,Philippines
'542023924972675072',Mon Dec 08 18:32:28 +0000 2014,PaisleyMcCreery,282628595,en,121.033632,14.608519,Pretty cold from here! Rain and flood everwhere.  Keep safe everyone! #TyphoonRuby #TyphoonHagupit,https://twitter.com/PaisleyMcCreery/status/542023924972675072,Not Informative,Philippines
'542027071392714752',Mon Dec 08 18:44:58 +0000 2014,ajj_javier,310681637,en,121.150009,13.942056,"""@dost_pagasa: Update #RubyPH: 12:00AM 09Dec2014, The center of Tropical Storm RUBY was in the vicinity of Mabini, Batangas (13.7N, 120.9E)""",https://twitter.com/ajj_javier/status/542027071392714752,Not Informative,Philippines
'542031720078258176',Mon Dec 08 19:03:27 +0000 2014,JulesHickey,1207535335,en,174.776653,-41.276712,@RadioLIVENZ @marcuslush thanks for #Philippines #Hagupit interview. @iamCARITAS @CaritasNZ is second largest humanitarian network in world.,https://twitter.com/JulesHickey/status/542031720078258176,Humanitarian Aid Provided,Philippines
'542035094349680640',Mon Dec 08 19:16:51 +0000 2014,moncorpuz,105076592,en,120.595037,15.480791,Now drizzles. #RubyPH,https://twitter.com/moncorpuz/status/542035094349680640,Not Informative,Philippines
'542115476055146496',Tue Dec 09 00:36:16 +0000 2014,EdisonLeeCurtis,1484046541,en,120.960354,15.484374,Still under the lazy and rainy weather. ÷÷÷Ó÷Ó÷Ó #RubyPH,https://twitter.com/EdisonLeeCurtis/status/542115476055146496,Not Informative,Philippines
'542121011009695744',Tue Dec 09 00:58:15 +0000 2014,danbjoseph,99212546,en,120.969957,14.59123,"Hey @NDRRMC_OpCen, a PDF of scans of printed pages is not open data. How about releasing #RubyPH #Hagupiit data in a useful format?",https://twitter.com/danbjoseph/status/542121011009695744,Not Informative,Philippines
'542124761497628672',Tue Dec 09 01:13:09 +0000 2014,iamchristianrex,132797458,en,122.559793,10.717562,"Learned that #RubyPH slowed down and turned into tropical depression. Thank you, Father God, for heeding our prayers. #ThankYouFather",https://twitter.com/iamchristianrex/status/542124761497628672,Not Informative,Philippines
'542142540657344512',Tue Dec 09 02:23:48 +0000 2014,n0els0rian0,404665764,en,121.05467,14.562969,JUST IN: Anderson Cooper suggests Korina Sanchez to 'rest and go back to her senses' http://t.co/wslAG2BkdA #RubyPH,https://twitter.com/n0els0rian0/status/542142540657344512,Not Informative,Philippines
'542182615550160897',Tue Dec 09 05:03:03 +0000 2014,_AnneMarielle_,2506240428,en,120.935356,15.009211,Keep safe everyone_Ê4 #RubyPH,https://twitter.com/_AnneMarielle_/status/542182615550160897,Not Informative,Philippines
'542185352778100736',Tue Dec 09 05:13:56 +0000 2014,kewlaidz,2236897398,en,120.610974,15.163212,Heading home spared from #RubyPH,https://twitter.com/kewlaidz/status/542185352778100736,Not Informative,Philippines
'542186837905645568',Tue Dec 09 05:19:50 +0000 2014,JAdP,14976542,en,121.080579,14.609888,@hackathorn thank you for asking after @CZDS and me. #TyphoonHagupit #TyphoonRuby hit south of us. Now downgraded to Tropical Storm #BBBT,https://twitter.com/JAdP/status/542186837905645568,Not Informative,Philippines
'542206917863428096',Tue Dec 09 06:39:37 +0000 2014,KenASugimoto,2556118564,en,-118.849752,34.206205,Praying for friends and family in the #Philippines. Be safe and hang in there!!! #Hagupit __F__F__F,https://twitter.com/KenASugimoto/status/542206917863428096,Not Informative,Philippines
'542226262887264256',Tue Dec 09 07:56:29 +0000 2014,playgroundph,2881034251,en,123.044641,10.668656,"Good news, guys! #RubyPH is already out of the country. Now, it's time for us to get back on our feet. And move on... #safe",https://twitter.com/playgroundph/status/542226262887264256,Not Informative,Philippines
'542231189939957761',Tue Dec 09 08:16:04 +0000 2014,disasteraware,85636450,en,119.2,13.2,"[WATCH] Upd Msg #34, Tropical Storm - Hagupit, NW Pacific Ocean, Winds 40 kt, Gusts 50 kt, reported by JTWC. http://t.co/HiKQu4t20N",https://twitter.com/disasteraware/status/542231189939957761,Other Relevant Information,Philippines
'542252914475945984',Tue Dec 09 09:42:24 +0000 2014,JoeyOgnita,574023242,en,121.008941,14.675672,"Thank You, God for keeping us safe from #RubyPH",https://twitter.com/JoeyOgnita/status/542252914475945984,Not Informative,Philippines
'542264799006961664',Tue Dec 09 10:29:37 +0000 2014,serkimpot,555096610,en,121.487134,13.03801,My mouth sores just won't allow me to talk that much. What am I supposed to do tomorrow? #walangpasok,https://twitter.com/serkimpot/status/542264799006961664,Not Informative,Philippines
'542286871402131456',Tue Dec 09 11:57:20 +0000 2014,uzumakitamtam,302429214,en,120.980896,14.459043,bonding bonding din pag may time :) #cousins #teamstarbucks #walangpasok @ Starbucks CoffeeÛ_ http://t.co/8T1HqkNMbj,https://twitter.com/uzumakitamtam/status/542286871402131456,Not Informative,Philippines
'542294824523534336',Tue Dec 09 12:28:56 +0000 2014,CAHIDuod,22470826,en,123.528007,13.177483,"Typhoon Hagupit leaves at least 21 dead, disaster preparedness saves lives http://t.co/JTyMlASIF7",https://twitter.com/CAHIDuod/status/542294824523534336,Other Relevant Information,Philippines
'542315931272093696',Tue Dec 09 13:52:48 +0000 2014,disasteraware,85636450,en,118.6,13.4,"[WATCH] Upd Msg #35, Tropical Storm - Hagupit, NW Pacific Ocean, Winds 40 kt, Gusts 50 kt, reported by JTWC. http://t.co/HiKQu4t20N",https://twitter.com/disasteraware/status/542315931272093696,Other Relevant Information,Philippines
'542321805109649410',Tue Dec 09 14:16:08 +0000 2014,Disaster_Update,403539516,en,118.6,13.4,#Disaster Red alert for tropical cyclone HAGUPIT-14. Population affected by Category 1 ... http://t.co/sm2k8RtH7Z http://t.co/mOtje9ohBZ,https://twitter.com/Disaster_Update/status/542321805109649410,Infrastructure Damage,Philippines
'542334284091379713',Tue Dec 09 15:05:44 +0000 2014,hersoliloquies,63865319,en,124.974,11.2147,"Exactly just a few minutes after typhoon #Hagupit had reduced speed,we immediately rescued our dog asÛ_ http://t.co/aa2lwyd1XH",https://twitter.com/hersoliloquies/status/542334284091379713,Not Informative,Philippines
'542339081829879808',Tue Dec 09 15:24:47 +0000 2014,iAmButterflyG,95658747,en,120.933,14.1031,Working on tita's Tree!  While waiting for #RubyPh to pass. #Lastnight @ Tagaytay City http://t.co/2rbVamw6Li,https://twitter.com/iAmButterflyG/status/542339081829879808,Not Informative,Philippines
'542344773302882305',Tue Dec 09 15:47:24 +0000 2014,adrianclimaco01,1893023030,en,121.11002,13.759715,Malamigg #RubyPH,https://twitter.com/adrianclimaco01/status/542344773302882305,Not Informative,Philippines
'542437889091461124',Tue Dec 09 21:57:25 +0000 2014,arfiyahdwip1,473682735,en,106.702394,-6.143962,"dankanter: 1 year ago today our Bieber fam visited the affected areas in the Philippines devastated by Super Typhoon http://t.co/HpGr0jqa4r""",https://twitter.com/arfiyahdwip1/status/542437889091461124,Other Relevant Information,Philippines
'542452044552888321',Tue Dec 09 22:53:40 +0000 2014,jhaypo_jheipoh,417723755,en,121.03436,14.589887,#RubyPh #TyphoonKaLangPinoyKami R-revenge of U-unfinshed B-business of Y- yolanda,https://twitter.com/jhaypo_jheipoh/status/542452044552888321,Not Informative,Philippines
'503871841740414977',Mon Aug 25 11:49:43 +0000 2014,NVEarthquakes,1286965100,en,-119.1548,37.7316,"Magnitude 1.4 #earthquake, 18.6 km NW of Mammoth Lakes, CA http://t.co/zRxwoJ7NBJ",https://twitter.com/NVEarthquakes/status/503871841740414977,Other relevant information,California
'503876231935569920',Mon Aug 25 12:07:09 +0000 2014,JSolomonCNBC,41263026,en,-122.286999,38.300792,"The oldest commercial building in #Napa a former brothel, brewery and most recently a wine tasting room #napaquake http://t.co/EGsNxxXBAg",https://twitter.com/JSolomonCNBC/status/503876231935569920,Infrastructure and utilities,California
'503904114418253824',Mon Aug 25 13:57:57 +0000 2014,kennetheyoung,20458023,en,0.0,0.0,How to make the most fun out of a CA earthquake! http://t.co/PSmFs2pSDL,https://twitter.com/kennetheyoung/status/503904114418253824,Other relevant information,California
'504269898931908608',Tue Aug 26 14:11:27 +0000 2014,ten40tax,558145334,en,-122.071487,38.242091,I prefer my alarm clock over a 3.9 aftershock at 5:33am. #aftershock #napaquake #ca _Ê1,https://twitter.com/ten40tax/status/504269898931908608,Personal updates,California
'503956870131113984',Mon Aug 25 17:27:35 +0000 2014,ErinCNN,48719536,en,-16.669314,65.652583,Thanks @brianstelter ! Millions of years of volcanic activity created this landscape. No eruption..Yet. #bardarbunga http://t.co/r6FoaOktIi,https://twitter.com/ErinCNN/status/503956870131113984,Not informative,Iceland
'503961820294815745',Mon Aug 25 17:47:15 +0000 2014,Brett__Clay,68208650,en,-4.170882,50.432294,Told someone I can't do the ice bucket challenge because I'm not on holiday in Iceland. Worst joke in the world award goes to me.,https://twitter.com/Brett__Clay/status/503961820294815745,Not related to crisis,Iceland
'503962556365406208',Mon Aug 25 17:50:11 +0000 2014,ronnybas,81091796,en,-21.929357,64.145594,"Happy hour, icelandic style #iceland #reykjavik @ Kaldi Bar http://t.co/r6EkPKxSNO",https://twitter.com/ronnybas/status/503962556365406208,Not related to crisis,Iceland
'503964447249932288',Mon Aug 25 17:57:42 +0000 2014,Chowzter7,569164713,en,-21.927213,64.145307,"The Chuck Solid Burger @ The Chuck Norris Grill in Reykjavic, Iceland. The idea alone is worth aÛ_ http://t.co/5l8KdhEEjy",https://twitter.com/Chowzter7/status/503964447249932288,Not related to crisis,Iceland
'503970299243954176',Mon Aug 25 18:20:57 +0000 2014,BroadfootIsland,381247507,en,-87.669718,34.772012,Livin life like a volcano and this is only the beginning,https://twitter.com/BroadfootIsland/status/503970299243954176,Not related to crisis,Iceland
'504176827238465536',Tue Aug 26 08:01:37 +0000 2014,gislio,4790881,en,-21.92349,64.07522,The amazing thing with Mother Nature is she teaches us new things every time she shows us her face #Bardarbunga,https://twitter.com/gislio/status/504176827238465536,Not informative,Iceland
'504226366733049856',Tue Aug 26 11:18:28 +0000 2014,from___japan,522597443,en,140.95705,37.642173,"Û#USGS #BreakingÛÔ M 2.4, 13km SSE of Volcano, Hawaii http://t.co/X35b9yjmUa #PastHour #24 #earthquake #tsunami #prayfromjapan",https://twitter.com/from___japan/status/504226366733049856,Not related to crisis,Iceland
'504231423264317440',Tue Aug 26 11:38:34 +0000 2014,notimicharts,31760327,en,-155.1935,19.3167,"#Sismo #Earthquake M 2.4, 13km SSE of Volcano, Hawaii http://t.co/LTeegVV4sg",https://twitter.com/notimicharts/status/504231423264317440,Not related to crisis,Iceland
'460403550799945728',Sun Apr 27 13:02:15 +0000 2014,marla_arreza,73647042,en,126.2001294,9.0777121,No UAE trip because of MERS-COV. Timing ba.,https://twitter.com/marla_arreza/status/460403550799945728,Personal only,Middle East
'460406831647850496',Sun Apr 27 13:15:17 +0000 2014,ronjul1999,421804567,en,46.6760927,24.6723459,reading these 11 pages #mers-cov ippª http://t.co/ZcDSbWCjOX,https://twitter.com/ronjul1999/status/460406831647850496,Informative,Middle East
'460423004271304704',Sun Apr 27 14:19:33 +0000 2014,AhmedBaloch17,731197567,en,57.8712017,23.70745335,There is no vaccine for the disease Corona virus right now and the disease began to spread in #Oman  #coronavirus,https://twitter.com/AhmedBaloch17/status/460423004271304704,Informative,Middle East
'460425374342840320',Sun Apr 27 14:28:58 +0000 2014,irresistibleOne,49953192,en,29.7655057,31.1105589,"¯´¯_ôã¯¤ô  ¯£ôöôã ¯_¯¤ôã¯© ôÉ¯_ôÄ¯ø¯© ôãôÛ #ôÄôö¯±ôöô ¯¤ ôô_ ôÉ¯µ¯±  Egypt discovers first case of sars-like coronavirus: state TV http://t.co/2HjKAnTcvx #Shit""",https://twitter.com/irresistibleOne/status/460425374342840320,Informative,Middle East
'461099869524881408',Tue Apr 29 11:09:10 +0000 2014,Eeelmooooo,480357222,en,122.3872553,10.6740443,Pls wag _¢D mers cov,https://twitter.com/Eeelmooooo/status/461099869524881408,Personal only,Middle East
'576366077116047360',Fri Mar 13 12:55:55 +0000 2015,femlinkpacific,2798847037,en,-73.97385,40.754616,"MT @GlobalFundforWomen We need your help by raising awareness for #CyclonePam https://t.co/0iiG16uZK2 help by donating #Support4Pam""",https://twitter.com/femlinkpacific/status/576366077116047360,Caution and advice,Pam
'576424618853998592',Fri Mar 13 16:48:33 +0000 2015,PoorSinnerCom,963323581,en,-101.837957,35.211552,Several homes and a school classroom were destroyed and crops were flooded ~Solomon Islands Broadcasting Corporation http://t.co/vJQDjc0Pbr,https://twitter.com/PoorSinnerCom/status/576424618853998592,Infrastructure and utilities,Pam
'576431522678472705',Fri Mar 13 17:15:59 +0000 2015,cdaniel17,271680165,en,-83.691564,32.575376,Pam got lice. I had lice. We're the same person.,https://twitter.com/cdaniel17/status/576431522678472705,Not related or irrelevant,Pam
'576440955152166912',Fri Mar 13 17:53:28 +0000 2015,IslandKaryn,23146735,en,176.859778,-39.521368,Thinking of everyone in #Vanuatu and waiting for updates #CyclonePam,https://twitter.com/IslandKaryn/status/576440955152166912,Sympathy and emotional support,Pam
'576442003480670208',Fri Mar 13 17:57:38 +0000 2015,xtlxntx,2480216263,en,-84.299633,33.398537,Would Martin be the same if Pam was Gina an Gina was Pam?,https://twitter.com/xtlxntx/status/576442003480670208,Not related or irrelevant,Pam
'576443501220470784',Fri Mar 13 18:03:35 +0000 2015,Andrew_JacobsEU,2470043119,en,178.437155,-18.157737,Terrible news from Vanuatu.  http://t.co/GQm2ShLbd0,https://twitter.com/Andrew_JacobsEU/status/576443501220470784,Other relevant information,Pam
'576445162001289216',Fri Mar 13 18:10:11 +0000 2015,TheCatVentura,2413031144,en,-118.27095,34.146928,Who named a severe storm system #Pam?!?,https://twitter.com/TheCatVentura/status/576445162001289216,Not related or irrelevant,Pam
'576445214564331520',Fri Mar 13 18:10:23 +0000 2015,torejackson,1164207943,en,-94.581732,39.096892,There are so many more cyclone fans down here than Jayhawk fans y'all.   This must change.  #RockChalk #kubball,https://twitter.com/torejackson/status/576445214564331520,Not related or irrelevant,Pam
'576449056085569536',Fri Mar 13 18:25:39 +0000 2015,CiaoJazzi,53348416,en,-84.251875,33.847697,prayers to #vanuatu..,https://twitter.com/CiaoJazzi/status/576449056085569536,Sympathy and emotional support,Pam
'576457536959832064',Fri Mar 13 18:59:21 +0000 2015,Sly_Lunatic,128788157,en,28.317977,-25.793735,Yep. Her and Siya ÛÏ@_Snowiie: Pam is make-up twitterÛ,https://twitter.com/Sly_Lunatic/status/576457536959832064,Not related or irrelevant,Pam
'576480809613332480',Fri Mar 13 20:31:50 +0000 2015,MetzDeez,424094591,en,174.73937,-36.846827,Hope #CyclonePam is not being an ass the early reports are not true. Love to the Islands.,https://twitter.com/MetzDeez/status/576480809613332480,Sympathy and emotional support,Pam
'576508267964203008',Fri Mar 13 22:20:56 +0000 2015,sedvitae,23693677,en,138.644764,-34.821622,Useful sources. ÛÏ@reliefweb: #Vanuatu: reports from @UNICEF @CARE @IFRC @IOMasiapacific &amp; more on #CyclonePam http://t.co/D0H3ex4x18 #TCPamÛ,https://twitter.com/sedvitae/status/576508267964203008,Other relevant information,Pam
'576558385073508352',Sat Mar 14 01:40:05 +0000 2015,richardvgonda,881320807,en,-118.495368,34.034511,Devastation hits Vanuatu with any casualties. Exact # of fatalities unknown,https://twitter.com/richardvgonda/status/576558385073508352,Injured or dead people,Pam
'576621418256863232',Sat Mar 14 05:50:33 +0000 2015,fitzgerald_qld,255440241,en,145.767973,-16.92795,Our thoughts are with you Vanuatu #love2vanuatu #CyclonePam,https://twitter.com/fitzgerald_qld/status/576621418256863232,Sympathy and emotional support,Pam
'577323918106710016',Mon Mar 16 04:22:02 +0000 2015,malcolm2607,295194367,en,1.411928,51.375793,"Vanuatu is massive crises,  we should send 5 quid each to red cross who are doing their best to reach remote areas, they need help",https://twitter.com/malcolm2607/status/577323918106710016,Money,Pam
'591903085670215681',Sat Apr 25 09:54:27 +0000 2015,Faali19,2387302745,en,73.547794,32.392816,"Dua's for all those affected by the earthquakes in India,Nepal &amp; Bhutan. Stay safe &amp; help others in any form. #Equake http://t.co/M6YG0k4FKh",https://twitter.com/Faali19/status/591903085670215681,Sympathy and emotional support,Nepal
'591906453306249216',Sat Apr 25 10:07:50 +0000 2015,jonikanerva,13137242,en,86.822297,27.952658,Felt the Kathmandu earthquake here in Dengboche. Really strong. One wall and the ceiling collapsed on our guesthouse. Nobody got injured.,https://twitter.com/jonikanerva/status/591906453306249216,Infrastructure and utilities,Nepal
'591907531829616640',Sat Apr 25 10:12:07 +0000 2015,ranjalrajesh,75552756,en,74.839548,12.875823,#NepalEarthquake Tribhuvan Int. Arprt #Kathmandu closed 4 operations flights diverted  but run way n safe condition http://t.co/tAQ2n3OB2Q,https://twitter.com/ranjalrajesh/status/591907531829616640,Infrastructure and utilities,Nepal
'591907839355957248',Sat Apr 25 10:13:20 +0000 2015,mkaswala,282516228,en,72.638678,23.025132,Gujarat tourist stranded in Nepal/their relative  can contact 4 help 2 control room of Guj. govt. Gnagar 079-23251900/902/907/908/914/918,https://twitter.com/mkaswala/status/591907839355957248,"Missing, trapped, or found people",Nepal
'591907977294143488',Sat Apr 25 10:13:53 +0000 2015,FarrukhFL,2686906843,en,67.023564,24.90886,Pray for #Nepal where a powerful earthquake has struck. May the Almighty grant them ease to face this calamity with utmost strength. Aameen.,https://twitter.com/FarrukhFL/status/591907977294143488,Sympathy and emotional support,Nepal
'591908714279481344',Sat Apr 25 10:16:49 +0000 2015,Coondawg68,67293615,en,-70.92593,42.06915,Whole lot of shaking going on  https://t.co/9TixuBKfJ6,https://twitter.com/Coondawg68/status/591908714279481344,Other relevant information,Nepal
'591909854224089090',Sat Apr 25 10:21:21 +0000 2015,GibbsBKK,1341550118,en,100.548608,13.798321,"#Nepalquake good news, my brother in law is safe _ÊA",https://twitter.com/GibbsBKK/status/591909854224089090,Personal updates,Nepal
'591910057438105600',Sat Apr 25 10:22:09 +0000 2015,Kikikirah,248649550,en,114.965699,4.945219,Prayers and thoughts for Nepal. #NepalQuake,https://twitter.com/Kikikirah/status/591910057438105600,Sympathy and emotional support,Nepal
'591910555230851072',Sat Apr 25 10:24:08 +0000 2015,bhbsgeog,803306652,en,-2.717651,52.039366,"""@ShelterBox: A 7.9 magnitude earthquake has hit 50 miles east of Pokhara, #Nepal. http://t.co/028S15l6Sx"" #restlessearth",https://twitter.com/bhbsgeog/status/591910555230851072,Other relevant information,Nepal
'591910812425424896',Sat Apr 25 10:25:09 +0000 2015,SantoshUae0729,2853313796,en,77.187816,28.644021,@MEA opens 24 hour Control Room for queries regarding tragic #NepalEarthquake. Numbers:  +91 11 2301 2113 +91 11 2301 4104 +91 11 2301 7905,https://twitter.com/SantoshUae0729/status/591910812425424896,Other relevant information,Nepal
'591914090479554560',Sat Apr 25 10:38:11 +0000 2015,MishraJi_1986,1117076269,en,77.29185,28.624915,"Nepal left severely damaged with more than 100 dead http://t.co/QZw5rtC4Iw http://t.co/nwPjxRW7Qe""",https://twitter.com/MishraJi_1986/status/591914090479554560,Injured or dead people,Nepal
'591915034634166272',Sat Apr 25 10:41:56 +0000 2015,drsamirbhatta,2219969635,en,90.386864,23.745398,Help Nepal.,https://twitter.com/drsamirbhatta/status/591915034634166272,Sympathy and emotional support,Nepal
'591915523564294144',Sat Apr 25 10:43:52 +0000 2015,arloryn,25989414,en,-71.596705,43.274316,My heart breaks. https://t.co/0oo3IMizzb,https://twitter.com/arloryn/status/591915523564294144,Sympathy and emotional support,Nepal
'591916022132670465',Sat Apr 25 10:45:51 +0000 2015,Nikhil_1086,138385102,en,73.214692,22.257927,#NepalEarthquake An IL-76 a/c of IAF will leave at 1800 hr for Kathmandu from Bhatinda carrying NDRF teams - @adgpi @PMOIndia @narendramodi,https://twitter.com/Nikhil_1086/status/591916022132670465,Volunteer or professional services,Nepal
'591916144216248320',Sat Apr 25 10:46:20 +0000 2015,Adeeb,14272696,en,90.424923,23.789812,What?? https://t.co/gkwuoJP8rJ,https://twitter.com/Adeeb/status/591916144216248320,Not related or irrelevant,Nepal
'591919167885942784',Sat Apr 25 10:58:21 +0000 2015,QuakesZone,3109126514,en,85.762,27.8732,#Earthquake magnitude 4.2 - 35.9 km from #Kathmandu - #Nepal http://t.co/xdeYKYcLC1 http://t.co/VAZXyVTydG,https://twitter.com/QuakesZone/status/591919167885942784,Other relevant information,Nepal
'591919317601615873',Sat Apr 25 10:58:57 +0000 2015,mandy_Reeves,18182229,en,-74.526515,39.448923,@TheRobbieTurner the drag community should get together and donate some proceeds to #NepalEarthquake victims #dragitupfornepal,https://twitter.com/mandy_Reeves/status/591919317601615873,Money,Nepal
'591919636175671296',Sat Apr 25 11:00:13 +0000 2015,trendinaliaDE,1336218432,en,13.377,52.5161,1. #scmuc15 2. #WhereIWasWhenZaynQuit 3. #DigitalLeben 4. #Nepal 5. #videocamp  2015/4/25 12:55 CEST #trndnl http://t.co/p8qpEIM5hj,https://twitter.com/trendinaliaDE/status/591919636175671296,Not related or irrelevant,Nepal
'591920792037785602',Sat Apr 25 11:04:48 +0000 2015,AkashThawrani,710240822,en,77.623592,12.92072,Mr. Modi sending in relief teams to Nepal &amp; I'm off to Mumbai to Intern. Lord be with us all #Earthquake,https://twitter.com/AkashThawrani/status/591920792037785602,Volunteer or professional services,Nepal
'591960962409885696',Sat Apr 25 13:44:26 +0000 2015,_JessicaRoss_,406631895,en,-77.843445,35.394573,#PrayForNepal I cannot imagine how the who survived must feel. Truly heartbreaking.,https://twitter.com/_JessicaRoss_/status/591960962409885696,Sympathy and emotional support,Nepal
'591960967388364801',Sat Apr 25 13:44:27 +0000 2015,HeleneGraceM,555622335,en,121.175147,14.618145,Let's #PrayForNepal,https://twitter.com/HeleneGraceM/status/591960967388364801,Sympathy and emotional support,Nepal
'591961053803642880',Sat Apr 25 13:44:47 +0000 2015,vaibhavcrow,19189861,en,175.074966,-40.878528,@siobhanheanue stay safe and warm #NepalEarthquake,https://twitter.com/vaibhavcrow/status/591961053803642880,Sympathy and emotional support,Nepal
'591961172154327041',Sat Apr 25 13:45:16 +0000 2015,NASRULLAHSULTAN,132783812,en,77.619735,12.942184,"Our country, our army, our super heroes.  https://t.co/Gxc6DDocb6",https://twitter.com/NASRULLAHSULTAN/status/591961172154327041,Other relevant information,Nepal
'591961423644790784',Sat Apr 25 13:46:16 +0000 2015,anasshaukat,571935606,en,54.487093,24.379664,May Allah look after all. Sad 2 c images of massive damage due to the #earthquake in #Nepal #India. My pryrs wd the all vctms &amp; thr famlizÛ,https://twitter.com/anasshaukat/status/591961423644790784,Sympathy and emotional support,Nepal
'591962510221127681',Sat Apr 25 13:50:35 +0000 2015,chandu532,181133738,en,85.101285,25.619931,@PMOIndia @narendramodi is making India Great &amp; also as the most admired countries in the world #IndiaWithNepal #YUG https://t.co/uJeFr9GSU4,https://twitter.com/chandu532/status/591962510221127681,Not related or irrelevant,Nepal
'591962531159252992',Sat Apr 25 13:50:40 +0000 2015,VivaLaErikaa,242613442,en,-77.304133,38.955986,What a tragedy_¢2 #PrayForNepal,https://twitter.com/VivaLaErikaa/status/591962531159252992,Sympathy and emotional support,Nepal
'591962565166542850',Sat Apr 25 13:50:48 +0000 2015,danepatel,324049005,en,70.802777,22.290293,Nepal's Brother nd sister dont worry #IndiaWithNepal,https://twitter.com/danepatel/status/591962565166542850,Sympathy and emotional support,Nepal
'591962774139338753',Sat Apr 25 13:51:38 +0000 2015,GizmoMorris,57398000,en,145.014071,-37.863193,Another natural disaster causing carnage. Poor bastards #NepalEarthquake #Kathmandu,https://twitter.com/GizmoMorris/status/591962774139338753,Sympathy and emotional support,Nepal
'591963050871300096',Sat Apr 25 13:52:44 +0000 2015,tapushikder,50444548,en,6.61017,51.655908,Deep condolence to Nepalies Friends. #NepalEarthquake,https://twitter.com/tapushikder/status/591963050871300096,Sympathy and emotional support,Nepal
'591963569849171969',Sat Apr 25 13:54:47 +0000 2015,arnchk,129271084,en,73.828497,18.583035,Nice initiative https://t.co/ROhGYAs3RB,https://twitter.com/arnchk/status/591963569849171969,"Missing, trapped, or found people",Nepal
'591963851094130688',Sat Apr 25 13:55:54 +0000 2015,DavidAlejNYC,1740386148,en,-73.960801,40.769545,Horrifying situation in #NepalEarthquake . The randomness of the universe. So unpredictable.,https://twitter.com/DavidAlejNYC/status/591963851094130688,Sympathy and emotional support,Nepal
'591976370441420802',Sat Apr 25 14:45:39 +0000 2015,nungas_rule,236235324,en,-73.940174,40.848708,Crazy how my friend left Nepal the day before. So happy to have Dolly back on this side but I hope her family gets through this tragedy.,https://twitter.com/nungas_rule/status/591976370441420802,Sympathy and emotional support,Nepal
'591991610285494272',Sat Apr 25 15:46:13 +0000 2015,Wordslingeuse,302994581,en,-94.601735,38.976393,"@scalzi Yeah, I imbibed the horror of that story with my morning cup of joe. Appalled and saddened. #NepalEarthquake",https://twitter.com/Wordslingeuse/status/591991610285494272,Not Relevant,Nepal
'591992985723772928',Sat Apr 25 15:51:41 +0000 2015,CorradoBina,1285422667,en,9.357147,45.657614,From constr site #Nepal #expo2015 though for #quake victims @narendramool @comunicazionemm @secolourbano @SGatti2015 http://t.co/iPkIfP3IK7,https://twitter.com/CorradoBina/status/591992985723772928,Not Relevant,Nepal
'592067993544237058',Sat Apr 25 20:49:44 +0000 2015,Suhas_Dutta,2399150665,en,77.619023,13.002612,#IndiaWithNepal truly and resolutely!,https://twitter.com/Suhas_Dutta/status/592067993544237058,Sympathy and emotional support,Nepal
'592068593958854657',Sat Apr 25 20:52:07 +0000 2015,RonAndrElvis1,3010416494,en,-80.168428,25.889047,Pray #NepalQuake,https://twitter.com/RonAndrElvis1/status/592068593958854657,Sympathy and emotional support,Nepal
'592068989976748033',Sat Apr 25 20:53:41 +0000 2015,BarnesOrlando,40247624,en,36.884369,-1.282659,Pray for Nepal #NepalEarthquake,https://twitter.com/BarnesOrlando/status/592068989976748033,Sympathy and emotional support,Nepal
